input_0_001|sí, sigo con los streams nada, qué sé yo, boludo, estoy divirtiendo|sí, sigo con los streams nada, qué sé yo, boludo, estoy divirtiendo
input_0_002|y estoy transformando mis horas de juego mis caprichosas horas de juego en algo para|y estoy transformando mis horas de juego mis caprichosas horas de juego en algo para
input_0_003|justificarlo en la semana yo estaba jugando los fines de semana cuando podía|justificarlo en la semana yo estaba jugando los fines de semana cuando podía
input_0_004|cuando tenía alguna hora libre en la semana y ahora que estoy con poco laburo...|cuando tenía alguna hora libre en la semana y ahora que estoy con poco laburo...
input_0_005|es una manera también de meter mis horas de juego en la semana estoy jugando al project zero que es el fatal frame de playstation 2|es una manera también de meter mis horas de juego en la semana estoy jugando al project zero que es el fatal frame de playstation 2
input_0_006|y los jueves y los viernes en el mario galaxy 1 remasterizado al switch|y los jueves y los viernes en el mario galaxy 1 remasterizado al switch
input_0_007|creo que estoy sin captar, boludo. bueno, igual estás en conexión, ¿no?|creo que estoy sin captar, boludo. bueno, igual estás en conexión, ¿no?
input_0_008|va a ser un país re loco ese. me alegro de haber hecho ese viaje.|va a ser un país re loco ese. me alegro de haber hecho ese viaje.
input_0_009|no, nosotros acá tranca vivimos 8 años hace poco, 45, el 4 de noviembre, ¿no? y lo festejamos en...|no, nosotros acá tranca vivimos 8 años hace poco, 45, el 4 de noviembre, ¿no? y lo festejamos en...
input_0_010|el fin de semana hice una super fiesta acá en casa|el fin de semana hice una super fiesta acá en casa
input_0_011|super tranca.|super tranca.
input_0_012|preparando un tecito ahora, porque ayer comí un asado en la casa de unos amigos y quedé medio abollado, boludo.|preparando un tecito ahora, porque ayer comí un asado en la casa de unos amigos y quedé medio abollado, boludo.
input_0_013|me mata comer fuerte en la semana de noche y tarde y tomar alcohol porque el chabón fue a jugar al fútbol, qué sé yo, a las 9 de la noche se puso a hacer el asado.|me mata comer fuerte en la semana de noche y tarde y tomar alcohol porque el chabón fue a jugar al fútbol, qué sé yo, a las 9 de la noche se puso a hacer el asado.
input_0_014|comimos como a las diez y media más o menos. para mí es tardísimo, yo trato con viole de comer siempre entre las ocho y las nueve.|comimos como a las diez y media más o menos. para mí es tardísimo, yo trato con viole de comer siempre entre las ocho y las nueve.
input_0_015|alejándonos de los horarios demoníacos de la argentina porque acá se come medio a partir de las 9 para arriba 10, 11, 12|alejándonos de los horarios demoníacos de la argentina porque acá se come medio a partir de las 9 para arriba 10, 11, 12
input_0_016|es un desastre, vos ya debés estar más acostumbrado a los tiempos allá, a los tiempos europeos.|es un desastre, vos ya debés estar más acostumbrado a los tiempos allá, a los tiempos europeos.
input_0_017|hablar los japoneses, comen a 6 de la tarde boludo pero bueno, no, acá todo bien, mi viejo está por este|hablar los japoneses, comen a 6 de la tarde boludo pero bueno, no, acá todo bien, mi viejo está por este
input_0_018|este domingo me tuve que levantar a 6 de la mañana para viajar a san bernardo al pueblito ese, guanaco, que fundó mi familia hace muchos, muchos, muchos años es un pueblo de cuatro|este domingo me tuve que levantar a 6 de la mañana para viajar a san bernardo al pueblito ese, guanaco, que fundó mi familia hace muchos, muchos, muchos años es un pueblo de cuatro
input_0_019|en realidad son como, ahora creció bastante son como 12 cuadras y 12 cuadras cuadradas|en realidad son como, ahora creció bastante son como 12 cuadras y 12 cuadras cuadradas
input_0_020|y el chabón armó una fundación sin fines de lucro como una especie de centro cultural.|y el chabón armó una fundación sin fines de lucro como una especie de centro cultural.
input_0_021|y social de guanaco y la inauguran este domingo después de una misa en la capilla ahí|y social de guanaco y la inauguran este domingo después de una misa en la capilla ahí
input_0_022|ay, tengo que ir para allá, porque aparte soy como socio cofundador, mi viejo me puso para que tuviéramos una mayoría, no sé qué verga.|ay, tengo que ir para allá, porque aparte soy como socio cofundador, mi viejo me puso para que tuviéramos una mayoría, no sé qué verga.
input_0_023|tengo que ir sí o sí. ¿qué más? la hijita de mi hermana sigue creciendo impresionantemente.|tengo que ir sí o sí. ¿qué más? la hijita de mi hermana sigue creciendo impresionantemente.
input_0_024|una foto. es un muñeco, boludo. es una nube más hermosa que jamás haya visto. y no porque sea el tío.|una foto. es un muñeco, boludo. es una nube más hermosa que jamás haya visto. y no porque sea el tío.
input_0_025|salió espectacular, justo esta semana me mandaron dos pacientes, sus hijitos recién nacidos y no nadie tiene que hacer nada frente a sur|salió espectacular, justo esta semana me mandaron dos pacientes, sus hijitos recién nacidos y no nadie tiene que hacer nada frente a sur
input_0_026|a la belleza de su... así que ahí andamos, johnson. ¿cómo andan tus hijitos? ¿cómo andan?|a la belleza de su... así que ahí andamos, johnson. ¿cómo andan tus hijitos? ¿cómo andan?
input_0_027|¿cómo está rachel? ¿a vos te escuchó bien? ¿te gustó contento? ¿conseguiste algún laburo? ¿cómo seguís con eso? ¿seguís estudiando?|¿cómo está rachel? ¿a vos te escuchó bien? ¿te gustó contento? ¿conseguiste algún laburo? ¿cómo seguís con eso? ¿seguís estudiando?
input_1_000|johnson, querido, qué lástima que te tenga que decir bienvenido a mi mundo de los...|johnson, querido, qué lástima que te tenga que decir bienvenido a mi mundo de los...
input_1_001|horrores de la columna te voy a contar que me está ayudando y que me cambió muchísimo la vida|horrores de la columna te voy a contar que me está ayudando y que me cambió muchísimo la vida
input_1_002|el problema es, entre otras cosas, el recortamiento del psoas, las horas de silla, todas esas vergas. estoy haciendo stretching.|el problema es, entre otras cosas, el recortamiento del psoas, las horas de silla, todas esas vergas. estoy haciendo stretching.
input_1_003|y en una época hacía yoga y creo que es importante darle tiempo al cuerpo para estirarse, que es diferente.|y en una época hacía yoga y creo que es importante darle tiempo al cuerpo para estirarse, que es diferente.
input_1_004|esto es lo que podés hacer después de una actividad física, porque cuando estiras después de una actividad física, lo que estás haciendo es estirar fibra que ya está dañada.|esto es lo que podés hacer después de una actividad física, porque cuando estiras después de una actividad física, lo que estás haciendo es estirar fibra que ya está dañada.
input_1_005|y lo que estás tratando es que el ácido láctico que se generó se libere más rápido del torrente sanguíneo para que se diluya o una cosa así.|y lo que estás tratando es que el ácido láctico que se generó se libere más rápido del torrente sanguíneo para que se diluya o una cosa así.
input_1_006|no te estoy hablando sin tener absolutamente el conocimiento científico, pero esto es lo que más o menos sé. entonces, cuando querés...|no te estoy hablando sin tener absolutamente el conocimiento científico, pero esto es lo que más o menos sé. entonces, cuando querés...
input_1_007|ganar elongación es decir, cuando lo que querés es que la fibra sea elástica y se estire tenés que dedicarte una hora entera 8 horas|ganar elongación es decir, cuando lo que querés es que la fibra sea elástica y se estire tenés que dedicarte una hora entera 8 horas
input_1_008|horas después o antes de cualquier actividad física a estirar, o sea, a estar ahí trabajando la elongación.|horas después o antes de cualquier actividad física a estirar, o sea, a estar ahí trabajando la elongación.
input_1_009|hasta los 40 años, safás, porque el cuerpo...|hasta los 40 años, safás, porque el cuerpo...
input_1_010|es una maravilla de adaptación ya cerca de los 40 ahí ya te empieza a cagar a mí me puse mucho más duro|es una maravilla de adaptación ya cerca de los 40 ahí ya te empieza a cagar a mí me puse mucho más duro
input_1_011|perdí un montón de elongación porque después de la lesión en la columna se ve que estuve todo el tiempo y estoy todo el tiempo como asustado de que me pase algo ahí.|perdí un montón de elongación porque después de la lesión en la columna se ve que estuve todo el tiempo y estoy todo el tiempo como asustado de que me pase algo ahí.
input_1_012|y tengo esas épocas que me duele un montón y qué sé yo. entonces estoy todo el tiempo tenso y como haciendo fuerza, como asustado.|y tengo esas épocas que me duele un montón y qué sé yo. entonces estoy todo el tiempo tenso y como haciendo fuerza, como asustado.
input_1_013|y después es impresionante lo que perdí de soas y eso son las horas ridículas que pasamos|y después es impresionante lo que perdí de soas y eso son las horas ridículas que pasamos
input_1_014|los gamers jugando videojuegos, y esto no te cuenta nadie porque nadie te cuenta el lado b de los costos del vicio.|los gamers jugando videojuegos, y esto no te cuenta nadie porque nadie te cuenta el lado b de los costos del vicio.
input_1_015|así que nada amigo, buscate algo mete en tu rutina yo sé que tenés los pibes, que estás estudiando que los videojuegos, que rachel|así que nada amigo, buscate algo mete en tu rutina yo sé que tenés los pibes, que estás estudiando que los videojuegos, que rachel
input_1_016|y todo, perdón, la enumeración que dice es muy injusta, los pibes, rachel, el ejército...|y todo, perdón, la enumeración que dice es muy injusta, los pibes, rachel, el ejército...
input_1_017|ejercicio y los videojuegos, ahí tenés, pero vale la pena, a mí me cambió, de hecho ahora yo siempre, a mí siempre|ejercicio y los videojuegos, ahí tenés, pero vale la pena, a mí me cambió, de hecho ahora yo siempre, a mí siempre
input_1_018|siempre me dolía la lumbar cuando manejaba y cuando estaba sentado jugando videojuegos y ahora no me duele nada.|siempre me dolía la lumbar cuando manejaba y cuando estaba sentado jugando videojuegos y ahora no me duele nada.
input_1_019|y el otro día manejé nueve horas hasta pehuajó y di vuelta, que mi viejo inauguró una fundación.|y el otro día manejé nueve horas hasta pehuajó y di vuelta, que mi viejo inauguró una fundación.
input_1_020|de lucro para levantar un pueblo que se llama guanaco que fundó mi familia, perdón que te lo conté tan rápido, pero es un montón de información. porque mi viejo como que está ahí, viste, medio...|de lucro para levantar un pueblo que se llama guanaco que fundó mi familia, perdón que te lo conté tan rápido, pero es un montón de información. porque mi viejo como que está ahí, viste, medio...
input_1_021|cerrando los capítulos de su vida y una de las cosas que quería hacer era esto, devolverle algo al legado de la familia.|cerrando los capítulos de su vida y una de las cosas que quería hacer era esto, devolverle algo al legado de la familia.
input_1_022|tatarabuela fundó ese pueblo y mi tatarabuela|tatarabuela fundó ese pueblo y mi tatarabuela
input_1_023|como se llama, donó una iglesia y ahora mi viejo construyó alrededor de la iglesia una especie de...|como se llama, donó una iglesia y ahora mi viejo construyó alrededor de la iglesia una especie de...
input_1_024|de seminario y retiro y lugar social y, no sé, 20 millones de cosas. así que, bueno.|de seminario y retiro y lugar social y, no sé, 20 millones de cosas. así que, bueno.
input_1_025|me alegra que sigas estudiando boludo, re interesante eso metele para adelante a ver si en algún momento|me alegra que sigas estudiando boludo, re interesante eso metele para adelante a ver si en algún momento
input_1_026|hacer algún laburo que te guste, que te haga sentir.|hacer algún laburo que te guste, que te haga sentir.
input_1_027|en japonés sería el yakunitats. el yakunitats es como sentirse útil, pero de esa manera de realización.|en japonés sería el yakunitats. el yakunitats es como sentirse útil, pero de esa manera de realización.
input_1_028|no de sentirse útil solo para no sentirse un inútil así que nada querido te mando un abrazo|no de sentirse útil solo para no sentirse un inútil así que nada querido te mando un abrazo
input_1_029|sigamos hablando en términos de videojuegos estoy ahí con lo del streaming y lo que sí|sigamos hablando en términos de videojuegos estoy ahí con lo del streaming y lo que sí
input_1_030|estos días estuve jugando la onimusha 2, el remaster que me encanta y siempre había querido ver como|estos días estuve jugando la onimusha 2, el remaster que me encanta y siempre había querido ver como
input_1_031|era el onimusha en japonés porque en inglés las voces son una peste, pero resulta que en japonés la voz del personaje principal es un horror|era el onimusha en japonés porque en inglés las voces son una peste, pero resulta que en japonés la voz del personaje principal es un horror
input_1_032|horror, parece un joda, así que no está tan lejos de la realidad.|horror, parece un joda, así que no está tan lejos de la realidad.
input_2_000|otro punto que lo toca bastante mal pero que es un punto acertado estoy terminando todavía de escuchar el vídeo de emilio|otro punto que lo toca bastante mal pero que es un punto acertado estoy terminando todavía de escuchar el vídeo de emilio
input_2_001|es que nosotros no somos un mercado en el mundo de videojuegos, en general|es que nosotros no somos un mercado en el mundo de videojuegos, en general
input_2_002|los videoquests estaban muy reservados a gente que tenía mucho dinero y si no, con la piratería|los videoquests estaban muy reservados a gente que tenía mucho dinero y si no, con la piratería
input_2_003|te salís del chart mundial porque no aportás ningún ningún punto a los juegos que compras y después hay otro limitante|te salís del chart mundial porque no aportás ningún ningún punto a los juegos que compras y después hay otro limitante
input_2_004|que de paso es algo que me pegó ahora con el stream que es que en esa época había muy pocos juegos|que de paso es algo que me pegó ahora con el stream que es que en esa época había muy pocos juegos
input_2_005|doblados completamente al español o subtitulados en español tenías que ir a buscarte los europeos y no todos los europeos|doblados completamente al español o subtitulados en español tenías que ir a buscarte los europeos y no todos los europeos
input_2_006|todos los idiomas, el multi idioma empieza a aparecer en los 2000s|todos los idiomas, el multi idioma empieza a aparecer en los 2000s
input_2_007|pasados, lejos, lejanos. entonces también estaba la barrera idiomática, porque mucha gente no sabía inglés.|pasados, lejos, lejanos. entonces también estaba la barrera idiomática, porque mucha gente no sabía inglés.
input_2_008|y los videojuegos era algo también que me gustaba a mucha gente que por ahí no|y los videojuegos era algo también que me gustaba a mucha gente que por ahí no
input_2_009|no tenía acceso a estudiar inglés los videojuegos estaban muy mal vistos en mi época si jugabas videojuegos eras un vago y un raro|no tenía acceso a estudiar inglés los videojuegos estaban muy mal vistos en mi época si jugabas videojuegos eras un vago y un raro
input_2_010|entonces, para mí era todo una pilota de cosas. nosotros nunca movimos la aguja del mundo para nada. me enamoré siempre de japón y estados unidos.|entonces, para mí era todo una pilota de cosas. nosotros nunca movimos la aguja del mundo para nada. me enamoré siempre de japón y estados unidos.
input_2_011|es casi europa, ¿no? europa, imaginate que ahí vos tenés sony de américa, sony de europa y sony de japón no hay sony de brasil|es casi europa, ¿no? europa, imaginate que ahí vos tenés sony de américa, sony de europa y sony de japón no hay sony de brasil
input_2_012|ni son ni de méxico ni son ni de otros países esos son los tres países digamos bueno|ni son ni de méxico ni son ni de otros países esos son los tres países digamos bueno
input_2_013|obviamente que europa no es un país, es un continente, pero fíjate que para que el sony haya establecido una división tuvo que considerar un continente.|obviamente que europa no es un país, es un continente, pero fíjate que para que el sony haya establecido una división tuvo que considerar un continente.
input_2_014|de un país en particular. américa y japón son países que son los que más consumían videojuegos.|de un país en particular. américa y japón son países que son los que más consumían videojuegos.
input_2_015|entonces, nosotros no somos ningún buen ejemplo para empezar.|entonces, nosotros no somos ningún buen ejemplo para empezar.
input_2_016|en los estados unidos, si mal no recuerdo, el otro día, no parezco más, me corrigió eso, pero hubo toda una controversia porque cuando los...|en los estados unidos, si mal no recuerdo, el otro día, no parezco más, me corrigió eso, pero hubo toda una controversia porque cuando los...
input_2_017|hombres que terminaban el metro y terminaban el metro y veían que era una mujer se sentían estafados, boludo. un montón de cosas rarísimas.|hombres que terminaban el metro y terminaban el metro y veían que era una mujer se sentían estafados, boludo. un montón de cosas rarísimas.
input_2_018|de todas formas yo recuerdo que los que sí tenían un super nintendo en la época del super metroid|de todas formas yo recuerdo que los que sí tenían un super nintendo en la época del super metroid
input_2_019|el super metroid era como el juego adulto y yo me acuerdo de chico en la primer parte|el super metroid era como el juego adulto y yo me acuerdo de chico en la primer parte
input_2_020|el juego tiene como todo una introducción lenta, super climática y esto es lo que te decía antes leo nintendo sabe crearte atmósfera tiene buena|el juego tiene como todo una introducción lenta, super climática y esto es lo que te decía antes leo nintendo sabe crearte atmósfera tiene buena
input_2_021|dirección de videojuegos son buenos creativos no en esa época no había otra cosa como el principio|dirección de videojuegos son buenos creativos no en esa época no había otra cosa como el principio
input_2_022|principio del zelda a link to the past esta cosa cinematográfica en un juego de 6 bits una locura y...|principio del zelda a link to the past esta cosa cinematográfica en un juego de 6 bits una locura y...
input_2_023|me acuerdo que hasta la atmósfera estaba tan bien creada al estilo alien que a mí me daba miedo ese juego de pibes vos imaginate cuando salió el|me acuerdo que hasta la atmósfera estaba tan bien creada al estilo alien que a mí me daba miedo ese juego de pibes vos imaginate cuando salió el
input_2_024|el super metroid yo tenía no sé, boludo menos de 10 años porque super metroid es 1991|el super metroid yo tenía no sé, boludo menos de 10 años porque super metroid es 1991
input_2_025|1990, 1991, una cosa así a ver para qué voy a hacer la cuenta soy muy malo con esto estamos en el 2025|1990, 1991, una cosa así a ver para qué voy a hacer la cuenta soy muy malo con esto estamos en el 2025
input_2_026|42, 41 años, 20, 26, no, 42 años, le tengo que restar, bueno es un quilombo la cuenta, pero ponele que...|42, 41 años, 20, 26, no, 42 años, le tengo que restar, bueno es un quilombo la cuenta, pero ponele que...
input_2_027|estaba ahí tipo entre los 10 años y algo así que un par de datos más|estaba ahí tipo entre los 10 años y algo así que un par de datos más
input_3_000|ahí también te corrijo leo no lo hizo mejor que los demás lo hizo mejor que los demás para consola porque para mí que yo había jugado él|ahí también te corrijo leo no lo hizo mejor que los demás lo hizo mejor que los demás para consola porque para mí que yo había jugado él
input_3_001|no me acuerdo qué call of duty que estaba en playstation 2. había jugado varios juegos en primera persona en consola. siempre fue una patada en los huevos y horroroso. y el prime era el único.|no me acuerdo qué call of duty que estaba en playstation 2. había jugado varios juegos en primera persona en consola. siempre fue una patada en los huevos y horroroso. y el prime era el único.
input_3_002|juego en primera persona en consola que te da placer jugarlo que estaba bien adaptado a la consola en eso te lo reconozco pero te arreglo un poquito eso|juego en primera persona en consola que te da placer jugarlo que estaba bien adaptado a la consola en eso te lo reconozco pero te arreglo un poquito eso
input_3_003|porque no es que hacía las cosas mejor que los otros fps.|porque no es que hacía las cosas mejor que los otros fps.
input_3_004|vuelvo a hablar, half-life 2, half-life 1, todo en esa misma época, halo, que son como los...|vuelvo a hablar, half-life 2, half-life 1, todo en esa misma época, halo, que son como los...
input_3_005|que levantaron el guante del doom en realidad porque hasta ese momento eran no te digo que todas copias del doom pero no había habido muchos|que levantaron el guante del doom en realidad porque hasta ese momento eran no te digo que todas copias del doom pero no había habido muchos
input_3_006|fps que superaran el género el primer paso lo da|fps que superaran el género el primer paso lo da
input_3_007|del quake, que encima otra vez es como que es carmack, creo, no es romero, john carmack.|del quake, que encima otra vez es como que es carmack, creo, no es romero, john carmack.
input_3_008|karmak, que es el que se separaron romero y karmak, tiraron del doom y karmak se va a hacer el quake el quake es el primer|karmak, que es el que se separaron romero y karmak, tiraron del doom y karmak se va a hacer el quake el quake es el primer
input_3_009|de dar el paso adelante al que aparezca el half-life el halo y que rompan todo, boludo y al metro y caí pum, en paracaídas o sea, como es|de dar el paso adelante al que aparezca el half-life el halo y que rompan todo, boludo y al metro y caí pum, en paracaídas o sea, como es
input_3_010|no me parece que inove, inovan eso, es un buen fps para consola, que era algo que venía fallando ferozmente para mi gusto|no me parece que inove, inovan eso, es un buen fps para consola, que era algo que venía fallando ferozmente para mi gusto
input_3_011|y que es el primer fps que adapta al género de metroidvania muy bien, porque sentís que estás jugando un metroid en primera persona.|y que es el primer fps que adapta al género de metroidvania muy bien, porque sentís que estás jugando un metroid en primera persona.
input_3_012|de hecho yo al principio puteaba porque yo quería más metroids en 2b, pero me lo arreglaron muy fácilmente.|de hecho yo al principio puteaba porque yo quería más metroids en 2b, pero me lo arreglaron muy fácilmente.
input_3_013|ese año pues sacaron el fusion y yo el fusion lo jugué en mi game boy advance y lo conecté, teníamos todos los cables de mierda para conectarlo al gamecube y salió.|ese año pues sacaron el fusion y yo el fusion lo jugué en mi game boy advance y lo conecté, teníamos todos los cables de mierda para conectarlo al gamecube y salió.
input_3_014|aquel traje, no me acuerdo qué poronga, había toda una movida ahí, las publicidades eran como que podían...|aquel traje, no me acuerdo qué poronga, había toda una movida ahí, las publicidades eran como que podían...
input_3_015|hacer algo con el fusion, o por ahí me estoy equivocando con el segundo, pero fue un momento así como todo muy pegado y habían sacado también el remaster del primer|hacer algo con el fusion, o por ahí me estoy equivocando con el segundo, pero fue un momento así como todo muy pegado y habían sacado también el remaster del primer
input_3_016|metro x, que me acuerdo que después de jugar ese remaster, no remaster, no, remake, ese espectáculo|metro x, que me acuerdo que después de jugar ese remaster, no remaster, no, remake, ese espectáculo
input_3_017|yo siempre recomiendo ese. volví a jugar el juego original de cartucho. yo tengo el cartucho del metroid 1. cartucho americano.|yo siempre recomiendo ese. volví a jugar el juego original de cartucho. yo tengo el cartucho del metroid 1. cartucho americano.
input_3_018|y dije, ok, este juego no me ofreció muy bien. no me lo acordaba. me acuerdo cuando era chico tuve que hacer un mapa escrito en papel.|y dije, ok, este juego no me ofreció muy bien. no me lo acordaba. me acuerdo cuando era chico tuve que hacer un mapa escrito en papel.
input_3_019|los escenarios eran muy similares, así que nada, espectacular.|los escenarios eran muy similares, así que nada, espectacular.
